AMT_INCOME_TOTAL,AMT_CREDIT,AMT_GOODS_PRICE,Tỉ lệ vay so với nhu cầu,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,EXT_SOURCE_1_is_missing,EXT_SOURCE_2_is_missing,EXT_SOURCE_3_is_missing,IS_RETIRED_NO_OCCUPATION,IS_WORKING_NO_OCCUPATION,TARGET
112500.0,180000.0,180000.0,1.0,0.5059979305057544,0.0291030391777324,0.5585066276769286,1,0,0,0,1,0
193500.0,1071909.0,936000.0,1.145201923076923,0.5067513762385654,0.4887419816893525,0.2238313174701554,0,0,0,0,0,0
126000.0,180000.0,180000.0,1.0,0.7340422614875054,0.4523444444596729,0.6817058776720116,0,0,0,1,0,0
184500.0,1317357.0,1129500.0,1.1663187250996017,0.5059979305057544,0.7009615915651076,0.7764098512142026,1,0,0,0,0,0
135000.0,601470.0,450000.0,1.3366,0.6435243569053075,0.6213355469824348,0.3296550543128238,0,0,0,1,0,0
171000.0,891126.0,796500.0,1.1188022598870055,0.6971014506252958,0.6024563020706866,0.4956658291397297,0,0,0,0,1,0
49500.0,320382.0,229500.0,1.396,0.5059979305057544,0.368327140595718,0.22009464485041,1,0,0,0,0,1
225000.0,630000.0,630000.0,1.0,0.8817076978604901,0.6874358822599852,0.6161216908872079,0,0,0,1,0,0
90000.0,495351.0,459000.0,1.0791960784313726,0.5059979305057544,0.5965233833630926,0.4686596550493113,1,0,0,0,0,0
90000.0,239850.0,225000.0,1.066,0.5059979305057544,0.5629562311501369,0.4223696523543468,1,0,0,1,0,0
112500.0,90000.0,90000.0,1.0,0.3720837559411773,0.5500255202040473,0.5352762504724826,0,0,1,0,0,0
135000.0,407520.0,360000.0,1.132,0.5059979305057544,0.2735585067218147,0.3910549766342248,1,0,0,1,0,0
117000.0,269550.0,225000.0,1.198,0.5059979305057544,0.1523014530280003,0.5352762504724826,1,0,1,0,0,0
234472.5,1575000.0,1575000.0,1.0,0.3795400518293526,0.5814108985468595,0.5352762504724826,0,0,1,0,0,0
270000.0,640458.0,517500.0,1.2376,0.7570101544890802,0.5437017870133715,0.6144143775673561,0,0,0,0,0,0
157500.0,337500.0,337500.0,1.0,0.7615644200548919,0.4950162398104181,0.6178261467332483,0,0,0,0,0,0
135000.0,280332.0,234000.0,1.198,0.75174613761245,0.3497158832187449,0.7407990879702335,0,0,0,0,0,0
157500.0,1159515.0,1012500.0,1.1452,0.5059979305057544,0.1267284196777453,0.5352762504724826,1,0,1,0,1,0
135000.0,675000.0,675000.0,1.0,0.5059979305057544,0.8085814155509505,0.5154953751603267,1,0,0,0,0,0
180000.0,942300.0,675000.0,1.396,0.5059979305057544,0.6562214796375343,0.501075160239048,1,0,0,0,0,0
157500.0,102384.0,81000.0,1.264,0.5636840560285712,0.0343493120600439,0.5531646987710016,0,0,0,0,0,0
135000.0,314100.0,225000.0,1.396,0.4755435338550848,0.3174888896288448,0.7380196196295241,0,0,0,0,0,0
67500.0,272520.0,225000.0,1.2112,0.5059979305057544,0.0746254783082328,0.622922000268356,1,0,0,1,0,0
157500.0,1035000.0,1035000.0,1.0,0.5163876121511798,0.4191623283322809,0.1047946227497676,0,0,0,0,0,0
135000.0,1303812.0,1138500.0,1.145201581027668,0.5059979305057544,0.6921291348602031,0.6832688314232291,1,0,0,0,0,0
103500.0,225000.0,225000.0,1.0,0.5059979305057544,0.7426979197952767,0.7476633896301825,1,0,0,1,0,0
90000.0,95940.0,90000.0,1.066,0.2599405609416271,0.5690743960102874,0.5352762504724826,0,0,1,0,0,0
99000.0,619965.0,517500.0,1.198,0.5059979305057544,0.3210771727702696,0.8106180215523969,1,0,0,0,0,0
117000.0,180000.0,180000.0,1.0,0.4096068383341088,0.5543405561558165,0.5352762504724826,0,0,1,0,1,0
135000.0,270000.0,270000.0,1.0,0.6474323745569599,0.770435487885792,0.6528965519806539,0,0,0,0,0,0
202500.0,320922.0,283500.0,1.132,0.4970637156355163,0.3765454646873017,0.5656079814115492,0,0,0,0,0,0
360000.0,728460.0,675000.0,1.0792,0.0739317082112674,0.4410867314885091,0.3689687382528466,0,0,0,0,1,0
112500.0,808650.0,675000.0,1.198,0.5059979305057544,0.6170714293897961,0.3622772470384314,1,0,0,0,0,1
216000.0,343683.0,261000.0,1.3167931034482758,0.5059979305057544,0.1732009608876799,0.3409064264152384,1,0,0,0,0,1
63000.0,593010.0,495000.0,1.198,0.5059979305057544,0.7352108794288341,0.7530673920730478,1,0,0,0,0,0
180000.0,640080.0,450000.0,1.4224,0.5059979305057544,0.7027827317236908,0.3392876999089139,1,0,0,0,0,0
292500.0,254700.0,225000.0,1.132,0.5059979305057544,0.615840892460802,0.4668640059537032,1,0,0,0,0,0
112500.0,225000.0,225000.0,1.0,0.4722157374333856,0.4796325734047298,0.7992967832109371,0,0,0,0,1,0
135000.0,635962.5,549000.0,1.1584016393442622,0.5059979305057544,0.5813257447131381,0.5352762504724826,1,0,1,0,0,0
126000.0,589500.0,589500.0,1.0,0.5059979305057544,0.4006098912724228,0.5352762504724826,1,0,1,0,0,0
67500.0,177768.0,135000.0,1.3168,0.6703017263245821,0.6935578098294743,0.7091891096653581,0,0,0,1,0,0
108000.0,592560.0,450000.0,1.3168,0.4105049520923241,0.4937316827103232,0.7338145369642702,0,0,0,0,0,0
99238.5,1147500.0,1147500.0,1.0,0.4761454223799906,0.707035733016386,0.6894791426446275,0,0,0,0,0,0
225000.0,1293502.5,1129500.0,1.145199203187251,0.5059979305057544,0.4098487509592458,0.470456116119975,1,0,0,0,0,0
81000.0,153000.0,153000.0,1.0,0.5059979305057544,0.4929828503490337,0.4525335592581747,1,0,0,1,0,0
108000.0,834048.0,720000.0,1.1584,0.5059979305057544,0.6415858366060471,0.5744466170995097,1,0,0,0,0,0
225000.0,1467612.0,1350000.0,1.08712,0.5059979305057544,0.6926973247711901,0.2188590822283744,1,0,0,0,0,0
405000.0,566055.0,472500.0,1.198,0.5059979305057544,0.6821494024916436,0.7801436381572275,1,0,0,0,0,0
135000.0,1051294.5,918000.0,1.1452009803921568,0.5059979305057544,0.5146271213174151,0.7091891096653581,1,0,0,0,0,0
90000.0,148707.0,139500.0,1.066,0.5059979305057544,0.4153021417249617,0.5352762504724826,1,0,1,1,0,0
157500.0,517500.0,517500.0,1.0,0.8192842717714246,0.7361803570218137,0.7801436381572275,0,0,0,0,0,0
112500.0,454500.0,454500.0,1.0,0.5059979305057544,0.669013843737606,0.6397075677637197,1,0,0,1,0,0
189000.0,781920.0,675000.0,1.1584,0.6778558928850972,0.6581625413016439,0.4938628816996244,0,0,0,0,0,0
112500.0,295168.5,238500.0,1.2376037735849057,0.5059979305057544,0.301762209758076,0.3927738606031339,1,0,0,1,0,0
99000.0,135000.0,135000.0,1.0,0.5059979305057544,0.4318197081544746,0.6894791426446275,1,0,0,1,0,0
225000.0,1315957.5,1210500.0,1.0871189591078068,0.5059979305057544,0.6658442697128529,0.4830501881366946,1,0,0,0,0,0
135000.0,450000.0,450000.0,1.0,0.5059979305057544,0.3585684988353451,0.5352762504724826,1,0,1,0,0,0
157500.0,545040.0,450000.0,1.2112,0.5299637549464591,0.3112157396806037,0.2750003523983893,0,0,0,0,0,1
225000.0,225000.0,225000.0,1.0,0.3522116806750974,0.5595907479266927,0.4507472818545589,0,0,0,0,1,0
81000.0,76500.0,76500.0,1.0,0.5809502383707953,0.2259824242423737,0.5352762504724826,0,0,1,0,0,0
225000.0,278811.0,189000.0,1.4751904761904762,0.6132095997880681,0.1377670815347297,0.6075573001388961,0,0,0,0,0,0
139500.0,810000.0,810000.0,1.0,0.5059979305057544,0.7062061358451194,0.6075573001388961,1,0,0,0,1,0
391500.0,1223010.0,1125000.0,1.08712,0.4029650067411556,0.3188361406095688,0.5388627065779676,0,0,0,0,0,0
247500.0,599472.0,517500.0,1.1584,0.7316193132521842,0.5625472914549025,0.5352762504724826,0,0,1,0,1,0
135000.0,1332000.0,1332000.0,1.0,0.5059979305057544,0.2969783840010205,0.6397075677637197,1,0,0,0,0,0
216000.0,450000.0,450000.0,1.0,0.5059979305057544,0.5205840387149974,0.5406544504453575,1,0,0,0,0,0
135000.0,378117.0,342000.0,1.1056052631578948,0.6121460923409775,0.6167303376302105,0.3572932680336494,0,0,0,0,0,0
234000.0,405000.0,405000.0,1.0,0.3014512940013636,0.0157008694632398,0.363945238612397,0,0,0,0,0,0
148500.0,279000.0,279000.0,1.0,0.8811654379112329,0.7901116447351485,0.3506958432829587,0,0,0,1,0,0
270000.0,247675.5,229500.0,1.0791960784313726,0.5059979305057544,0.3520368398914703,0.5352762504724826,1,0,1,1,0,0
135000.0,246357.0,234000.0,1.0528076923076923,0.5059979305057544,0.0444786033001457,0.7623356180684377,1,0,0,0,0,0
387000.0,615888.0,585000.0,1.0528,0.5059979305057544,0.7183053886449839,0.5673792367572691,1,0,0,0,0,0
90000.0,808650.0,675000.0,1.198,0.4060801568933901,0.2122797041831789,0.5549467685334323,0,0,0,0,1,0
112500.0,143910.0,135000.0,1.066,0.5059979305057544,0.6368555073156181,0.5352762504724826,1,0,1,1,0,0
157500.0,497520.0,450000.0,1.1056,0.6617450545832975,0.6672780363827111,0.5424451438613613,0,0,0,0,0,0
450000.0,1125000.0,1125000.0,1.0,0.5059979305057544,0.5497819605471714,0.6610235391308081,1,0,0,1,0,0
58500.0,142200.0,112500.0,1.264,0.5059979305057544,0.6630310598731978,0.6690566947824041,1,0,0,1,0,0
315000.0,835605.0,697500.0,1.198,0.5059979305057544,0.6482907571233852,0.5226973172821112,1,0,0,0,0,0
148500.0,814041.0,679500.0,1.198,0.6012820619266489,0.6035974837744178,0.2807895743848605,0,0,0,1,0,1
112500.0,585000.0,585000.0,1.0,0.5059979305057544,0.5296631856927471,0.5954562029091491,1,0,0,1,0,0
270000.0,675000.0,675000.0,1.0,0.5059979305057544,0.7903581346182202,0.6161216908872079,1,0,0,0,0,0
270000.0,1288350.0,1125000.0,1.1452,0.5059979305057544,0.5334747385266307,0.2881295999178507,1,0,0,0,0,0
112500.0,315000.0,315000.0,1.0,0.5059979305057544,0.1762183224908176,0.5352762504724826,1,0,1,0,0,0
135000.0,497520.0,450000.0,1.1056,0.3308686012654978,0.4506223419389232,0.3723336657058204,0,0,0,0,0,0
112500.0,180000.0,180000.0,1.0,0.2587096182982617,0.5748081593451728,0.1428725230413196,0,0,0,0,0,0
81000.0,454500.0,454500.0,1.0,0.3575562746146524,0.2944507558646295,0.6738300778602003,0,0,0,0,0,0
157500.0,59256.0,45000.0,1.3168,0.2089972248355598,0.6173245896557525,0.4866531565147181,0,0,0,0,0,0
180000.0,585000.0,585000.0,1.0,0.5059979305057544,0.4803639649775645,0.5567274263630174,1,0,0,0,0,0
148500.0,545040.0,450000.0,1.2112,0.5059979305057544,0.3900772015042226,0.2238313174701554,1,0,0,0,1,1
315000.0,855000.0,855000.0,1.0,0.5582742465702215,0.4810353911094853,0.6161216908872079,0,0,0,1,0,0
247500.0,288873.0,238500.0,1.2112075471698114,0.5059979305057544,0.610519323009573,0.5352762504724826,1,0,1,0,0,0
166500.0,521280.0,450000.0,1.1584,0.5059979305057544,0.4747935467298175,0.3296550543128238,1,0,0,0,0,1
90000.0,497520.0,450000.0,1.1056,0.5059979305057544,0.5590463630012072,0.2851799046358216,1,0,0,1,0,1
135000.0,900000.0,900000.0,1.0,0.5059979305057544,0.5428661945197512,0.4048783643353997,1,0,0,0,0,0
157500.0,831771.0,661500.0,1.2574013605442176,0.3929080037437767,0.5872904374612883,0.4866531565147181,0,0,0,0,0,0
58500.0,244512.0,216000.0,1.132,0.6321946575986938,0.6862176447317322,0.4048783643353997,0,0,0,1,0,0
135000.0,308133.0,234000.0,1.3168076923076923,0.5059979305057544,0.3196012480572492,0.5352762504724826,1,0,1,0,1,0
270000.0,1258650.0,1125000.0,1.1188,0.5059979305057544,0.5507722864757907,0.1385128770585923,1,0,0,0,0,0
112500.0,1288350.0,1125000.0,1.1452,0.5059979305057544,0.509731728534353,0.8357765157975799,1,0,0,0,0,0
202500.0,490495.5,454500.0,1.0791980198019802,0.7377872527210025,0.6800690715206246,0.4206109640437848,0,0,0,0,0,0
157500.0,993082.5,913500.0,1.0871182266009851,0.5059979305057544,0.3152707140848973,0.6658549219640212,1,0,0,0,0,0
180000.0,180000.0,180000.0,1.0,0.5059979305057544,0.3578194519769395,0.5352762504724826,1,0,1,0,0,0
99000.0,463284.0,382500.0,1.2112,0.4340097207803796,0.2250428726894472,0.6769925032909132,0,0,0,0,0,1
112500.0,614574.0,513000.0,1.198,0.4311240516133093,0.6935438667480179,0.722392890081304,0,0,0,0,0,1
180000.0,1174977.0,1026000.0,1.145201754385965,0.7659789041066132,0.7062605776761549,0.0950703958413326,0,0,0,0,0,0
157500.0,1305000.0,1305000.0,1.0,0.5059979305057544,0.6333587965919695,0.5352762504724826,1,0,1,0,0,0
148500.0,454500.0,454500.0,1.0,0.4990017461254777,0.5764160620015617,0.3280631605201915,0,0,0,0,0,0
81000.0,108000.0,108000.0,1.0,0.5059979305057544,0.0801858750105636,0.5352762504724826,1,0,1,0,0,0
189000.0,238500.0,238500.0,1.0,0.5059979305057544,0.3510298940665512,0.5352762504724826,1,0,1,0,0,0
180000.0,381528.0,315000.0,1.2112,0.5059979305057544,0.6429574607783696,0.7338145369642702,1,0,0,0,0,0
157500.0,679500.0,679500.0,1.0,0.2594969841921134,0.2615059633873318,0.41534714488434,0,0,0,0,0,0
180000.0,1279732.5,1152000.0,1.11087890625,0.7702330725928562,0.6901966774788431,0.3589512285783967,0,0,0,1,0,0
78750.0,948582.0,679500.0,1.396,0.6739813545318388,0.7588355831152729,0.5352762504724826,0,0,1,0,0,0
225000.0,536917.5,463500.0,1.1583980582524271,0.3345088871555673,0.5552857649512145,0.6832688314232291,0,0,0,0,0,0
202500.0,1223010.0,1125000.0,1.08712,0.5059979305057544,0.6776042756477291,0.7544061731797895,1,0,0,0,0,0
225000.0,900000.0,900000.0,1.0,0.5059979305057544,0.4452364223772469,0.6195277080511546,1,0,0,0,1,0
90000.0,900000.0,900000.0,1.0,0.5059979305057544,0.4466195790923816,0.4776491548517548,1,0,0,1,0,0
180000.0,848745.0,675000.0,1.2574,0.5059979305057544,0.6393299459073007,0.2020866016820394,1,0,0,0,0,1
45000.0,135000.0,135000.0,1.0,0.4708236269413569,0.568682886086614,0.6058362647264226,0,0,0,0,0,0
247500.0,1312110.0,1125000.0,1.16632,0.5059979305057544,0.3944404924091716,0.5709165417729987,1,0,0,0,0,0
135000.0,799299.0,702000.0,1.138602564102564,0.5059979305057544,0.629353324398331,0.7557400501752248,1,0,0,0,0,0
135000.0,781920.0,675000.0,1.1584,0.5059979305057544,0.6492275572450303,0.6769925032909132,1,0,0,0,0,0
315000.0,703728.0,607500.0,1.1584,0.5059979305057544,0.4272330477685395,0.0710551246687366,1,0,0,0,0,0
112500.0,755190.0,675000.0,1.1188,0.7272667837263298,0.5172212569166945,0.7076993447402619,0,0,0,1,0,0
270000.0,521280.0,450000.0,1.1584,0.5059979305057544,0.7597588032828057,0.5478104658520093,1,0,0,0,0,0
45000.0,284400.0,225000.0,1.264,0.5059979305057544,0.3573422337147276,0.6738300778602003,1,0,0,1,0,0
225000.0,900000.0,900000.0,1.0,0.7150981664781149,0.7264705604603539,0.2866524828090694,0,0,0,0,0,0
180000.0,408780.0,337500.0,1.2112,0.56432746069697,0.7848935932376435,0.6178261467332483,0,0,0,0,1,0
270000.0,1125000.0,1125000.0,1.0,0.6699754084463262,0.7178228403681329,0.4686596550493113,0,0,0,0,0,0
81000.0,755190.0,675000.0,1.1188,0.5598976133516541,0.6185017208866961,0.501075160239048,0,0,0,0,0,0
90000.0,270000.0,270000.0,1.0,0.6057112403274313,0.6474776062314679,0.6075573001388961,0,0,0,1,0,0
216000.0,640080.0,450000.0,1.4224,0.5059979305057544,0.3085268189981904,0.2851799046358216,1,0,0,0,0,0
157500.0,180000.0,180000.0,1.0,0.5059979305057544,0.7300407748990434,0.5352762504724826,1,0,1,0,0,0
126000.0,76410.0,67500.0,1.132,0.5059979305057544,0.3295819144421519,0.7544061731797895,1,0,0,0,0,0
225000.0,270000.0,270000.0,1.0,0.4239177646340955,0.7023897612985709,0.5352762504724826,0,0,1,0,0,0
360000.0,518562.0,463500.0,1.1187961165048543,0.6593467942193807,0.6933765221573932,0.3539876078507373,0,0,0,0,0,0
171000.0,450000.0,450000.0,1.0,0.5059979305057544,0.54783805066772,0.2721336844147212,1,0,0,0,0,0
202500.0,1288350.0,1125000.0,1.1452,0.5059979305057544,0.3585684988353451,0.1325974952361461,1,0,0,0,0,0
135000.0,450000.0,450000.0,1.0,0.2751869065954064,0.7160566222553193,0.7688075728291359,0,0,0,0,0,0
112500.0,585000.0,585000.0,1.0,0.8668006745991325,0.5579194139777031,0.7001838506835805,0,0,0,0,0,0
180000.0,360000.0,360000.0,1.0,0.5059979305057544,0.5479409688103329,0.3441550073724169,1,0,0,0,0,0
261000.0,436032.0,360000.0,1.2112,0.5059979305057544,0.6074679642874528,0.2985949897873972,1,0,0,0,0,0
90000.0,207306.0,148500.0,1.396,0.5059979305057544,0.3483793291115333,0.2837118826350007,1,0,0,0,0,0
234000.0,970380.0,810000.0,1.198,0.5059979305057544,0.4255964123158876,0.4794489811780563,1,0,0,0,1,0
90000.0,180000.0,180000.0,1.0,0.5059979305057544,0.7103493533520212,0.7557400501752248,1,0,0,0,0,0
180000.0,665370.0,589500.0,1.128702290076336,0.5501503324175444,0.7091420496802089,0.3876253444214701,0,0,0,0,0,0
247500.0,937638.0,823500.0,1.138601092896175,0.8868422043390395,0.7192336532798607,0.3457848024695955,0,0,0,0,0,0
90000.0,900000.0,900000.0,1.0,0.5059979305057544,0.1318832086912944,0.7801436381572275,1,0,0,1,0,0
171000.0,528633.0,472500.0,1.1188,0.5059979305057544,0.5558257051573936,0.501075160239048,1,0,0,0,0,0
90000.0,720000.0,720000.0,1.0,0.5748460120434252,0.5991048949672663,0.7530673920730478,0,0,0,1,0,0
202500.0,715095.0,675000.0,1.0594,0.5059979305057544,0.722779049374146,0.7338145369642702,1,0,0,0,0,0
90000.0,675000.0,675000.0,1.0,0.5059979305057544,0.4225788256559992,0.5298898341969072,1,0,0,1,0,0
180000.0,1485000.0,1485000.0,1.0,0.4856536014871198,0.451412848433623,0.5460231970049609,0,0,0,0,0,0
315000.0,900000.0,900000.0,1.0,0.3603876886037464,0.6672586161058321,0.6313545365850379,0,0,0,0,0,0
144000.0,183784.5,148500.0,1.2376060606060606,0.4238076741851253,0.4965468604216122,0.4223696523543468,0,0,0,0,0,0
90000.0,675000.0,675000.0,1.0,0.5059979305057544,0.560194254710929,0.6894791426446275,1,0,0,0,0,0
157500.0,545040.0,450000.0,1.2112,0.5059979305057544,0.7312801660194901,0.5352762504724826,1,0,1,0,0,0
450000.0,728460.0,675000.0,1.0792,0.5059979305057544,0.6874029908426584,0.6397075677637197,1,0,0,0,0,0
270000.0,990000.0,990000.0,1.0,0.5059979305057544,0.6292002813858718,0.5352762504724826,1,0,1,0,0,0
87300.0,521280.0,450000.0,1.1584,0.3753277530944608,0.1632587162622585,0.5352762504724826,0,0,1,0,0,0
126000.0,269550.0,225000.0,1.198,0.3600047121875679,0.5831980011110255,0.3807996826489149,0,0,0,0,1,0
54900.0,276277.5,238500.0,1.1583962264150944,0.5059979305057544,0.538179288199501,0.5046813193144684,1,0,0,1,0,0
135000.0,592560.0,450000.0,1.3168,0.5059979305057544,0.1538294181924059,0.5352762504724826,1,0,1,0,0,0
360000.0,2250000.0,2250000.0,1.0,0.8454515450490383,0.4552984793238742,0.6109913280868294,0,0,0,1,0,0
180000.0,1436850.0,1125000.0,1.2772,0.4229466401656569,0.6814140377537151,0.2955826421513093,0,0,0,0,0,0
153000.0,485640.0,450000.0,1.0792,0.5059979305057544,0.5674058626516054,0.5937175866150576,1,0,0,0,0,0
108000.0,384048.0,270000.0,1.4224,0.5059979305057544,0.4759824417075864,0.6380435278721609,1,0,0,1,0,0
225000.0,135000.0,135000.0,1.0,0.1597316894798315,0.7111675442659552,0.5352762504724826,0,0,1,0,0,0
157500.0,508495.5,454500.0,1.1188019801980198,0.3258216321782111,0.3894374627334018,0.190705947811054,0,0,0,0,1,0
112500.0,835605.0,697500.0,1.198,0.7995583412160897,0.6935810475116879,0.1830351672178103,0,0,0,0,0,0
63000.0,204768.0,162000.0,1.264,0.5059979305057544,0.331982906771598,0.5262949398096192,1,0,0,1,0,0
216000.0,808650.0,675000.0,1.198,0.5059979305057544,0.6589050531427018,0.656158373001177,1,0,0,0,0,0
337500.0,675000.0,675000.0,1.0,0.5059979305057544,0.7783508164579537,0.6512602186973006,1,0,0,0,0,0
180000.0,761872.5,675000.0,1.1287,0.5059979305057544,0.4837381397792957,0.5352762504724826,1,0,1,0,0,1
196564.5,225000.0,225000.0,1.0,0.3863387916268207,0.6292104850608609,0.7091891096653581,0,0,0,0,0,0
180000.0,1575000.0,1575000.0,1.0,0.8315481457438305,0.7255875720175489,0.5814837058057234,0,0,0,0,0,0
90000.0,172021.5,148500.0,1.1583939393939393,0.5059979305057544,0.3531250213268128,0.4632753280912678,1,0,0,1,0,0
112500.0,640080.0,450000.0,1.4224,0.5059979305057544,0.2719492472891214,0.5352762504724826,1,0,1,0,0,0
112500.0,514777.5,477000.0,1.0791981132075472,0.5059979305057544,0.2652563401861944,0.6313545365850379,1,0,0,0,0,0
112500.0,45000.0,45000.0,1.0,0.4285677371691629,0.1623110008632972,0.6430255641096323,0,0,0,0,0,0
180000.0,597024.0,540000.0,1.1056,0.8104606288959462,0.6261288886965928,0.5352762504724826,0,0,1,0,0,0
67500.0,556956.0,364500.0,1.528,0.5059979305057544,0.4032802586937246,0.5352762504724826,1,0,1,0,0,0
90000.0,270000.0,270000.0,1.0,0.6468752783264542,0.3512989482068748,0.7136313997323308,0,0,0,0,0,0
171000.0,1546020.0,1350000.0,1.1452,0.8369069013970427,0.223593191752183,0.2539628093363117,0,0,0,0,0,0
135000.0,454500.0,454500.0,1.0,0.6524521203746815,0.7299761246669659,0.6577838002083306,0,0,0,0,0,0
67500.0,509602.5,387000.0,1.3168023255813954,0.5059979305057544,0.3905455428937637,0.6279908192952864,1,0,0,1,0,0
315000.0,315000.0,315000.0,1.0,0.4606600787588979,0.6445722658525799,0.191821602413606,0,0,0,0,0,0
225000.0,720000.0,720000.0,1.0,0.5335733079650704,0.6290778282937192,0.4920600938649263,0,0,0,0,0,0
270000.0,1237684.5,1138500.0,1.0871185770750988,0.5059979305057544,0.4388075975183333,0.3328505641648731,1,0,0,0,0,1
810000.0,1631605.5,1408500.0,1.1583993610223642,0.8599131177614553,0.7789086602041834,0.3556387169923543,0,0,0,0,0,0
157500.0,531706.5,459000.0,1.1584019607843137,0.5059979305057544,0.584319145611532,0.6512602186973006,1,0,0,0,0,0
112500.0,284400.0,225000.0,1.264,0.5059979305057544,0.5994672367889021,0.6879328378491735,1,0,0,0,0,0
202500.0,239850.0,225000.0,1.066,0.4547581061800626,0.7306480100424075,0.5352762504724826,0,0,1,0,0,0
166500.0,1054773.0,945000.0,1.116161904761905,0.3283001984747171,0.4348697098671043,0.5352762504724826,0,0,1,0,0,0
101250.0,225000.0,225000.0,1.0,0.5059979305057544,0.3398756229239511,0.3556387169923543,1,0,0,0,0,0
180000.0,781920.0,675000.0,1.1584,0.6666462942627999,0.6456636563304885,0.3441550073724169,0,0,0,0,0,0
83250.0,755190.0,675000.0,1.1188,0.6667052235363053,0.5051733821412637,0.6212263380626669,0,0,0,0,1,0
225000.0,1350000.0,1350000.0,1.0,0.5059979305057544,0.439254603055657,0.5779691187553125,1,0,0,1,0,0
94500.0,301500.0,301500.0,1.0,0.5059979305057544,0.6540970926519695,0.5190973382084597,1,0,0,0,1,0
135000.0,787131.0,679500.0,1.1583973509933774,0.5059979305057544,0.1631870354642708,0.7544061731797895,1,0,0,0,0,0
112500.0,148365.0,135000.0,1.099,0.5059979305057544,0.5762932556447764,0.5352762504724826,1,0,1,0,0,0
90000.0,450000.0,450000.0,1.0,0.5277678535594296,0.3296592280142144,0.6195277080511546,0,0,0,0,0,0
202500.0,364896.0,315000.0,1.1584,0.2985795341141439,0.0600610578753543,0.7850520263728172,0,0,0,0,0,0
247500.0,835380.0,675000.0,1.2376,0.3487345487268524,0.2629358786975408,0.4920600938649263,0,0,0,0,0,0
157500.0,497520.0,450000.0,1.1056,0.5059979305057544,0.1573197078245665,0.5460231970049609,1,0,0,1,0,0
202500.0,814041.0,679500.0,1.198,0.5059979305057544,0.6469483494970222,0.7281412993111438,1,0,0,1,0,0
121500.0,254700.0,225000.0,1.132,0.5059979305057544,0.120348578794232,0.5352762504724826,1,0,1,0,0,1
90000.0,152820.0,135000.0,1.132,0.5059979305057544,0.5773501480061125,0.511891801533151,1,0,0,1,0,0
119250.0,124722.0,117000.0,1.066,0.5059979305057544,0.6023305990306022,0.5334816299804352,1,0,0,1,0,0
312750.0,450000.0,450000.0,1.0,0.3995374019182285,0.4863325832473527,0.4543210601605785,0,0,0,0,0,0
135000.0,408780.0,337500.0,1.2112,0.5471076678379471,0.6871397915863319,0.2445163919946749,0,0,0,0,0,0
54000.0,119925.0,112500.0,1.066,0.5059979305057544,0.1428601764132265,0.5352762504724826,1,0,1,1,0,0
157500.0,1350000.0,1350000.0,1.0,0.5059979305057544,0.6216236215755773,0.3962195720630885,1,0,0,1,0,0
189000.0,888840.0,675000.0,1.3168,0.5059979305057544,0.6756952584758334,0.5762088360175724,1,0,0,0,0,0
112500.0,119925.0,112500.0,1.066,0.5059979305057544,0.2632411250133655,0.7700870700124128,1,0,0,1,0,0
90000.0,227520.0,180000.0,1.264,0.5059979305057544,0.7285989222001398,0.6769925032909132,1,0,0,0,0,0
180000.0,792000.0,792000.0,1.0,0.3896068282719361,0.6892888332297292,0.248535557339522,0,0,0,0,0,0
150750.0,509922.0,472500.0,1.0792,0.5059979305057544,0.5785769621419844,0.3825018041447388,1,0,0,1,0,0
129600.0,384048.0,270000.0,1.4224,0.5059979305057544,0.6434241841277697,0.7597121819739279,1,0,0,0,1,0
67500.0,135000.0,135000.0,1.0,0.5059979305057544,0.5045830136866498,0.3807996826489149,1,0,0,0,0,0
94500.0,1166724.0,913500.0,1.2772019704433497,0.5059979305057544,0.7934428124953866,0.7544061731797895,1,0,0,0,0,0
270000.0,695929.5,594000.0,1.1715984848484848,0.4828145317593331,0.3036546513821982,0.5352762504724826,0,0,1,0,0,0
112500.0,239850.0,225000.0,1.066,0.6839822916832154,0.2961435654275993,0.6178261467332483,0,0,0,1,0,0
225000.0,834048.0,720000.0,1.1584,0.5517730262027881,0.4531950884082273,0.6092756673894402,0,0,0,0,0,0
157500.0,157500.0,157500.0,1.0,0.5059979305057544,0.7539683422015692,0.4866531565147181,1,0,0,0,0,0
126000.0,180000.0,180000.0,1.0,0.5059979305057544,0.4007201647626902,0.7209441499436497,1,0,0,0,0,0
103500.0,590337.0,477000.0,1.2376037735849057,0.5059979305057544,0.0913675081107858,0.5567274263630174,1,0,0,0,0,0
189000.0,1494486.0,1305000.0,1.1452,0.5386250920856936,0.6837403644149784,0.5884877883422673,0,0,0,0,0,0
135000.0,517536.0,432000.0,1.198,0.5059979305057544,0.1126970581920351,0.1473459180275725,1,0,0,0,0,0
157500.0,900000.0,900000.0,1.0,0.5059979305057544,0.7503566794558538,0.1419915427739129,1,0,0,0,0,0
112500.0,305221.5,252000.0,1.2111964285714285,0.5059979305057544,0.005563222683859,0.5352762504724826,1,0,1,0,0,0
112500.0,518562.0,463500.0,1.1187961165048543,0.5059979305057544,0.6136035294117135,0.4632753280912678,1,0,0,1,0,0
